sentiment,id,subject
positive,228572790897405952,bale
negative,228572790897405952,bale
neutral,228572790897405952,bale
positive,228225901194801152,bale
positive,228225901194801152,bale
positive,228225901194801152,bale
neutral,228266367890100224,bale
positive,228266367890100224,bale
neutral,228266367890100224,bale
neutral,228327160077770752,bale
neutral,228327160077770752,bale
positive,228327160077770752,bale
neutral,228290698783363073,bale
neutral,228290698783363073,bale
neutral,228290698783363073,bale
positive,228174223061954560,bale
positive,228174223061954560,bale
positive,228174223061954560,bale
neutral,228208821984690176,bale
neutral,228208821984690176,bale
neutral,228208821984690176,bale
neutral,228305857245507584,bale
neutral,228305857245507584,bale
neutral,228305857245507584,bale
neutral,228740798043258881,bale
positive,228740798043258881,bale
neutral,228740798043258881,bale
positive,228225959990554624,bale
positive,228225959990554624,bale
positive,228225959990554624,bale
positive,228259166014304256,bale
positive,228259166014304256,bale
positive,228259166014304256,bale
positive,228200357803741184,bale
positive,228200357803741184,bale
positive,228200357803741184,bale
positive,228167381950816256,bale
positive,228167381950816256,bale
negative,228167381950816256,bale
positive,228203490810404864,bale
positive,228203490810404864,bale
neutral,228203490810404864,bale
positive,228169139641020416,bale
positive,228169139641020416,bale
positive,228169139641020416,bale
positive,228531368030777344,bale
neutral,228531368030777344,bale
neutral,228531368030777344,bale
positive,228175128880640000,bale
positive,228175128880640000,bale
positive,228175128880640000,bale
positive,228383879499743232,bale
neutral,228383879499743232,bale
positive,228383879499743232,bale
positive,228292095436288000,bale
neutral,228292095436288000,bale
positive,228292095436288000,bale
neutral,229682759122186241,bale
neutral,229682759122186241,bale
neutral,229682759122186241,bale
positive,228329290490580992,bale
positive,228329290490580992,bale
neutral,228329290490580992,bale
positive,228311519530725378,bale
positive,228311519530725378,bale
neutral,228311519530725378,bale
positive,228321648787476481,bale
positive,228321648787476481,bale
positive,228321648787476481,bale
neutral,228562007358590976,bale
positive,228562007358590976,bale
positive,228562007358590976,bale
neutral,228305240632487936,bale
neutral,228305240632487936,bale
neutral,228305240632487936,bale
positive,228405043840286720,bale
positive,228405043840286720,bale
positive,228405043840286720,bale
neutral,228189771426582529,bale
positive,228189771426582529,bale
positive,228189771426582529,bale
neutral,228431937994383360,bale
positive,228431937994383360,bale
positive,228431937994383360,bale
positive,228390720443125760,bale
neutral,228390720443125760,bale
positive,228390720443125760,bale
positive,228312475681030144,bale
positive,228312475681030144,bale
positive,228312475681030144,bale
neutral,228188479425753090,bale
neutral,228188479425753090,bale
neutral,228188479425753090,bale
positive,228885824379437056,bale
neutral,228885824379437056,bale
positive,228885824379437056,bale
positive,228174537685094400,bale
positive,228174537685094400,bale
positive,228174537685094400,bale
positive,228174537685094400,bale
neutral,228246637661786113,bale
neutral,228246637661786113,bale
positive,228246637661786113,bale
positive,228571520119734272,bale
neutral,228571520119734272,bale
neutral,228571520119734272,bale
positive,228571520119734272,bale
neutral,228923632011853824,bale
neutral,228923632011853824,bale
positive,228923632011853824,bale
positive,228303071971782656,bale
positive,228303071971782656,bale
positive,228303071971782656,bale
neutral,228761258030137344,bale
neutral,228761258030137344,bale
neutral,228761258030137344,bale
positive,228441286875701249,bale
positive,228441286875701249,bale
positive,228441286875701249,bale
positive,228180791321059329,bale
positive,228180791321059329,bale
positive,228180791321059329,bale
positive,228234667072053249,bale
positive,228234667072053249,bale
neutral,228234667072053249,bale
positive,228545263780917248,bale
neutral,228545263780917248,bale
positive,228545263780917248,bale
positive,228584551780339712,bale
positive,228584551780339712,bale
positive,228584551780339712,bale
positive,228203402784542720,bale
positive,228203402784542720,bale
neutral,228203402784542720,bale
neutral,228571780233695232,bale
positive,228571780233695232,bale
neutral,228571780233695232,bale
neutral,228278585935421442,bale
neutral,228278585935421442,bale
neutral,228278585935421442,bale
positive,228210159871201280,bale
neutral,228210159871201280,bale
neutral,228210159871201280,bale
positive,228324005906632704,bale
positive,228324005906632704,bale
positive,228324005906632704,bale
positive,228581850736644097,bale
neutral,228581850736644097,bale
neutral,228581850736644097,bale
neutral,228477408355946497,bale
neutral,228477408355946497,bale
neutral,228477408355946497,bale
positive,228244007950639104,bale
positive,228244007950639104,bale
neutral,228244007950639104,bale
positive,228186051066351616,bale
positive,228186051066351616,bale
positive,228186051066351616,bale
neutral,228225737436585985,bale
positive,228225737436585985,bale
positive,228225737436585985,bale
positive,228194678762250240,bale
positive,228194678762250240,bale
positive,228194678762250240,bale
neutral,228234277085671424,bale
neutral,228234277085671424,bale
neutral,228234277085671424,bale
positive,228203986048647169,bale
positive,228203986048647169,bale
positive,228203986048647169,bale
neutral,228459637123465216,bale
positive,228459637123465216,bale
neutral,228459637123465216,bale
positive,228262634976342016,bale
positive,228262634976342016,bale
positive,228262634976342016,bale
neutral,228347582194253824,bale
neutral,228347582194253824,bale
neutral,228347582194253824,bale
neutral,228261061936181248,bale
neutral,228261061936181248,bale
neutral,228261061936181248,bale
neutral,228587974319824896,bale
neutral,228587974319824896,bale
neutral,228587974319824896,bale
neutral,228483246999076865,bale
positive,228483246999076865,bale
positive,228483246999076865,bale
positive,228247086490058757,bale
positive,228247086490058757,bale
positive,228247086490058757,bale
neutral,228190744458981377,bale
positive,228190744458981377,bale
positive,228190744458981377,bale
neutral,228233077426634752,bale
neutral,228233077426634752,bale
neutral,228233077426634752,bale
neutral,228701812033716224,bale
neutral,228701812033716224,bale
neutral,228701812033716224,bale
positive,229275064464441344,bale
neutral,229275064464441344,bale
neutral,229275064464441344,bale
neutral,228192313229328384,bale
neutral,228192313229328384,bale
neutral,228192313229328384,bale
positive,228194359814787073,bale
positive,228194359814787073,bale
neutral,228194359814787073,bale
neutral,228231957727834114,bale
neutral,228231957727834114,bale
positive,228231957727834114,bale
positive,228208062614360065,bale
positive,228208062614360065,bale
positive,228208062614360065,bale
positive,228266413821931521,bale
neutral,228266413821931521,bale
neutral,228266413821931521,bale
neutral,229110840362676224,bale
neutral,229110840362676224,bale
neutral,229110840362676224,bale
positive,228706467585355776,bale
neutral,228706467585355776,bale
neutral,228706467585355776,bale
neutral,228201062216122368,bale
positive,228201062216122368,bale
positive,228201062216122368,bale
positive,228334634247806976,bale
positive,228334634247806976,bale
neutral,228334634247806976,bale
positive,228505346526814208,bale
positive,228505346526814208,bale
positive,228505346526814208,bale
positive,228521373172121600,bale
positive,228521373172121600,bale
neutral,228521373172121600,bale
positive,228697542240636929,bale
positive,228697542240636929,bale
positive,228697542240636929,bale
positive,228197828625825793,bale
positive,228197828625825793,bale
positive,228197828625825793,bale
positive,228233916266450945,bale
positive,228233916266450945,bale
positive,228233916266450945,bale
neutral,228233916266450945,bale
neutral,228444994581708802,bale
neutral,228444994581708802,bale
neutral,228444994581708802,bale
positive,228213926368796672,bale
positive,228213926368796672,bale
positive,228213926368796672,bale
neutral,228281408341278720,bale
neutral,228281408341278720,bale
neutral,228281408341278720,bale
positive,228404012217675776,bale
positive,228404012217675776,bale
positive,228404012217675776,bale
neutral,228494453797695488,bale
neutral,228494453797695488,bale
neutral,228494453797695488,bale
positive,228183240786206720,bale
positive,228183240786206720,bale
positive,228183240786206720,bale
positive,228227071330099200,bale
positive,228227071330099200,bale
neutral,228227071330099200,bale
positive,228266892173905920,bale
positive,228266892173905920,bale
positive,228266892173905920,bale
positive,228632035462352896,bale
neutral,228632035462352896,bale
neutral,228632035462352896,bale
positive,228534711109165056,bale
positive,228534711109165056,bale
positive,228534711109165056,bale
positive,228270230521131008,bale
positive,228270230521131008,bale
positive,228270230521131008,bale
positive,228272273356898304,bale
positive,228272273356898304,bale
positive,228272273356898304,bale
neutral,228496312209915904,bale
neutral,228496312209915904,bale
neutral,228496312209915904,bale
positive,228181248416305154,bale
positive,228181248416305154,bale
positive,228181248416305154,bale
positive,228298353610465280,bale
positive,228298353610465280,bale
positive,228298353610465280,bale
positive,228167247976357889,bale
positive,228167247976357889,bale
neutral,228167247976357889,bale
neutral,228222042133118976,bale
neutral,228222042133118976,bale
neutral,228222042133118976,bale
positive,228265478622171137,bale
positive,228265478622171137,bale
positive,228265478622171137,bale
positive,228267906918649856,bale
positive,228267906918649856,bale
positive,228267906918649856,bale
positive,228267906918649856,bale
positive,228235585700106240,bale
neutral,228235585700106240,bale
neutral,228235585700106240,bale
neutral,229452533565890561,bale
neutral,229452533565890561,bale
neutral,229452533565890561,bale
positive,228232070994993152,bale
positive,228232070994993152,bale
positive,228232070994993152,bale
neutral,228212634657370112,bale
negative,228212634657370112,bale
negative,228212634657370112,bale
positive,228250525706100736,bale
neutral,228250525706100736,bale
neutral,228250525706100736,bale
neutral,228230015580532736,bale
neutral,228230015580532736,bale
neutral,228230015580532736,bale
neutral,228728118595182592,bale
neutral,228728118595182592,bale
neutral,228728118595182592,bale
positive,228171601525477376,bale
positive,228171601525477376,bale
neutral,228171601525477376,bale
positive,228577383874166785,bale
neutral,228577383874166785,bale
positive,228577383874166785,bale
neutral,229206105551691776,bale
negative,229206105551691776,bale
negative,229206105551691776,bale
positive,228252807445245954,bale
neutral,228252807445245954,bale
neutral,228252807445245954,bale
neutral,228383145580457984,bale
neutral,228383145580457984,bale
neutral,228383145580457984,bale
neutral,228732233232564224,bale
neutral,228732233232564224,bale
neutral,228732233232564224,bale
neutral,228189175722164224,bale
neutral,228189175722164224,bale
neutral,228189175722164224,bale
positive,228241705323864064,bale
positive,228241705323864064,bale
positive,228241705323864064,bale
positive,228183093956190208,bale
positive,228183093956190208,bale
positive,228183093956190208,bale
neutral,228345568882208769,bale
neutral,228345568882208769,bale
neutral,228345568882208769,bale
neutral,229073708474585088,bale
neutral,229073708474585088,bale
neutral,229073708474585088,bale
neutral,228180925501026304,bale
positive,228180925501026304,bale
positive,228180925501026304,bale
positive,228180925501026304,bale
neutral,229074895525511169,bale
positive,229074895525511169,bale
neutral,229074895525511169,bale
